Month,Day,Hour,Minute,Wind Speed at 100m (m/s),wind_speed,power_output
6,21,20,0,4.12,4.12,6600.0
6,21,21,0,3.65,3.65,6600.0
6,21,22,0,3.32,3.32,6600.0
6,21,23,0,3.25,3.25,6600.0
6,22,0,0,3.37,3.37,6600.0
6,22,1,0,3.52,3.52,6600.0
6,22,2,0,3.52,3.52,6600.0
6,22,3,0,3.49,3.49,6600.0
6,22,4,0,3.51,3.51,6600.0
6,22,5,0,3.56,3.56,6600.0
6,22,6,0,3.99,3.99,6600.0
6,22,7,0,3.75,3.75,6600.0
6,22,8,0,3.31,3.31,6600.0
6,22,9,0,3.17,3.17,6600.0
6,22,10,0,3.6,3.6,6600.0
6,22,11,0,4.34,4.34,6600.0
6,22,12,0,5.13,5.13,6600.0
6,22,13,0,5.7,5.7,6600.0
6,22,14,0,6.01,6.01,6600.0
6,22,15,0,6.19,6.19,6600.0
6,22,16,0,6.18,6.18,6600.0
6,22,17,0,6.06,6.06,6600.0
6,22,18,0,5.84,5.84,6600.0
6,22,19,0,5.31,5.31,6600.0
6,22,20,0,5.01,5.01,6600.0
6,22,21,0,4.72,4.72,6600.0
6,22,22,0,4.57,4.57,6600.0
6,22,23,0,4.41,4.41,6600.0
6,23,0,0,4.14,4.14,6600.0
6,23,1,0,3.89,3.89,6600.0
6,23,2,0,3.75,3.75,6600.0
6,23,3,0,3.73,3.73,6600.0
6,23,4,0,3.8,3.8,6600.0
6,23,5,0,3.79,3.79,6600.0
6,23,6,0,4.18,4.18,6600.0
6,23,7,0,4.0,4.0,6600.0
6,23,8,0,3.62,3.62,6600.0
6,23,9,0,3.52,3.52,6600.0
6,23,10,0,3.51,3.51,6600.0
6,23,11,0,3.57,3.57,6600.0
6,23,12,0,3.79,3.79,6600.0
6,23,13,0,4.35,4.35,6600.0
6,23,14,0,5.02,5.02,6600.0
6,23,15,0,5.56,5.56,6600.0
6,23,16,0,5.78,5.78,6600.0
6,23,17,0,5.75,5.75,6600.0
6,23,18,0,5.63,5.63,6600.0
6,23,19,0,5.63,5.63,6600.0
6,23,20,0,5.72,5.72,6600.0
6,23,21,0,5.18,5.18,6600.0
6,23,22,0,4.13,4.13,6600.0
6,23,23,0,3.27,3.27,6600.0
6,24,0,0,2.98,2.98,6600.0
6,24,1,0,3.22,3.22,6600.0
6,24,2,0,3.58,3.58,6600.0
6,24,3,0,3.96,3.96,6600.0
6,24,4,0,3.95,3.95,6600.0
6,24,5,0,3.8,3.8,6600.0
6,24,6,0,4.0,4.0,6600.0
6,24,7,0,3.72,3.72,6600.0
6,24,8,0,3.73,3.73,6600.0
6,24,9,0,4.15,4.15,6600.0
6,24,10,0,4.85,4.85,6600.0
6,24,11,0,5.89,5.89,6600.0
6,24,12,0,6.45,6.45,6600.0
6,24,13,0,7.15,7.15,6600.0
6,24,14,0,7.95,7.95,6600.0
6,24,15,0,8.26,8.26,6600.0
6,24,16,0,8.02,8.02,6600.0
6,24,17,0,7.32,7.32,6600.0
6,24,18,0,6.4,6.4,6600.0
6,24,19,0,5.58,5.58,6600.0
6,24,20,0,5.48,5.48,6600.0
6,24,21,0,5.16,5.16,6600.0
6,24,22,0,4.7,4.7,6600.0
6,24,23,0,4.25,4.25,6600.0
6,25,0,0,3.84,3.84,6600.0
6,25,1,0,3.48,3.48,6600.0
6,25,2,0,3.1,3.1,6600.0
6,25,3,0,2.8,2.8,6600.0
6,25,4,0,2.89,2.89,6600.0
6,25,5,0,3.37,3.37,6600.0
6,25,6,0,4.55,4.55,6600.0
6,25,7,0,4.52,4.52,6600.0
6,25,8,0,4.0,4.0,6600.0
6,25,9,0,4.27,4.27,6600.0
6,25,10,0,4.97,4.97,6600.0
6,25,11,0,5.67,5.67,6600.0
6,25,12,0,6.16,6.16,6600.0
6,25,13,0,6.55,6.55,6600.0
6,25,14,0,6.83,6.83,6600.0
6,25,15,0,6.94,6.94,6600.0
6,25,16,0,6.82,6.82,6600.0
6,25,17,0,6.4,6.4,6600.0
6,25,18,0,5.62,5.62,6600.0
6,25,19,0,4.7,4.7,6600.0
6,25,20,0,3.9,3.9,6600.0
6,25,21,0,3.43,3.43,6600.0
6,25,22,0,3.11,3.11,6600.0
6,25,23,0,2.93,2.93,6600.0
6,26,0,0,2.92,2.92,6600.0
6,26,1,0,2.92,2.92,6600.0
6,26,2,0,2.84,2.84,6600.0
6,26,3,0,2.62,2.62,6600.0
6,26,4,0,2.44,2.44,6600.0
6,26,5,0,2.39,2.39,6600.0
6,26,6,0,2.95,2.95,6600.0
6,26,7,0,2.74,2.74,6600.0
6,26,8,0,2.44,2.44,6600.0
6,26,9,0,2.23,2.23,6600.0
6,26,10,0,1.73,1.73,3860.6993453831637
6,26,11,0,1.43,1.43,2180.398050079768
6,26,12,0,2.0,2.0,5965.099051003621
6,26,13,0,2.85,2.85,6600.0
6,26,14,0,3.96,3.96,6600.0
6,26,15,0,4.87,4.87,6600.0
6,26,16,0,5.23,5.23,6600.0
6,26,17,0,5.21,5.21,6600.0
6,26,18,0,4.94,4.94,6600.0
6,26,19,0,4.65,4.65,6600.0
6,26,20,0,4.28,4.28,6600.0
6,26,21,0,3.76,3.76,6600.0
6,26,22,0,3.15,3.15,6600.0
6,26,23,0,2.43,2.43,6600.0
6,27,0,0,1.53,1.53,2670.5576954745493
6,27,1,0,0.45,0.45,67.94620637783812
6,27,2,0,1.22,1.22,1353.9641476958525
6,27,3,0,2.27,2.27,6600.0
6,27,4,0,2.82,2.82,6600.0
6,27,5,0,3.04,3.04,6600.0
6,27,6,0,3.51,3.51,6600.0
6,27,7,0,4.28,4.28,6600.0
6,27,8,0,5.09,5.09,6600.0
6,27,9,0,5.13,5.13,6600.0
6,27,10,0,4.56,4.56,6600.0
6,27,11,0,3.79,3.79,6600.0
6,27,12,0,2.67,2.67,6600.0
6,27,13,0,1.23,1.23,1387.531996967994
6,27,14,0,0.36,0.36,34.788457665453116
6,27,15,0,1.29,1.29,1600.651564587489
6,27,16,0,2.13,2.13,6600.0
6,27,17,0,2.76,2.76,6600.0
6,27,18,0,2.87,2.87,6600.0
6,27,19,0,2.7,2.7,6600.0
6,27,20,0,2.83,2.83,6600.0
6,27,21,0,3.17,3.17,6600.0
6,27,22,0,3.41,3.41,6600.0
6,27,23,0,3.49,3.49,6600.0
6,28,0,0,3.29,3.29,6600.0
6,28,1,0,2.9,2.9,6600.0
6,28,2,0,2.67,2.67,6600.0
6,28,3,0,2.81,2.81,6600.0
6,28,4,0,3.3,3.3,6600.0
6,28,5,0,3.9,3.9,6600.0
6,28,6,0,4.93,4.93,6600.0
6,28,7,0,4.62,4.62,6600.0
6,28,8,0,3.76,3.76,6600.0
6,28,9,0,2.91,2.91,6600.0
6,28,10,0,2.4,2.4,6600.0
6,28,11,0,2.28,2.28,6600.0
6,28,12,0,2.34,2.34,6600.0
6,28,13,0,2.69,2.69,6600.0
6,28,14,0,3.17,3.17,6600.0
6,28,15,0,3.84,3.84,6600.0
6,28,16,0,5.25,5.25,6600.0
6,28,17,0,6.02,6.02,6600.0
6,28,18,0,6.31,6.31,6600.0
6,28,19,0,6.5,6.5,6600.0
6,28,20,0,6.1,6.1,6600.0
6,28,21,0,5.31,5.31,6600.0
6,28,22,0,4.17,4.17,6600.0
6,28,23,0,2.71,2.71,6600.0
6,29,0,0,1.52,1.52,2618.5353210133653
6,29,1,0,1.04,1.04,838.7406473635172
6,29,2,0,0.49,0.49,87.7234922814406
6,29,3,0,0.15,0.15,2.516526162142152
6,29,4,0,0.44,0.44,63.51637469508655
6,29,5,0,0.83,0.83,426.3457613845259
6,29,6,0,1.13,1.13,1075.8779406744961
6,29,7,0,0.92,0.92,580.6188812284884
6,29,8,0,0.91,0.91,561.8907071204812
6,29,9,0,1.32,1.32,1714.9421167673372
6,29,10,0,2.12,2.12,6600.0
6,29,11,0,3.05,3.05,6600.0
6,29,12,0,3.8,3.8,6600.0
6,29,13,0,4.36,4.36,6600.0
6,29,14,0,4.66,4.66,6600.0
6,29,15,0,4.61,4.61,6600.0
6,29,16,0,4.35,4.35,6600.0
6,29,17,0,4.0,4.0,6600.0
6,29,18,0,3.69,3.69,6600.0
6,29,19,0,3.5,3.5,6600.0
6,29,20,0,3.31,3.31,6600.0
6,29,21,0,2.96,2.96,6600.0
6,29,22,0,2.5,2.5,6600.0
6,29,23,0,2.07,2.07,6600.0
6,30,0,0,1.8,1.8,4348.55720818164
6,30,1,0,1.61,1.61,3111.754316583931
6,30,2,0,1.72,1.72,3794.1370419851587
6,30,3,0,1.98,1.98,5787.929644089762
6,30,4,0,2.26,2.26,6600.0
6,30,5,0,2.55,2.55,6600.0
6,30,6,0,3.21,3.21,6600.0
6,30,7,0,3.21,3.21,6600.0
6,30,8,0,2.95,2.95,6600.0
6,30,9,0,3.18,3.18,6600.0
6,30,10,0,3.6,3.6,6600.0
6,30,11,0,3.83,3.83,6600.0
6,30,12,0,3.88,3.88,6600.0
6,30,13,0,4.06,4.06,6600.0
6,30,14,0,4.39,4.39,6600.0
6,30,15,0,4.75,4.75,6600.0
6,30,16,0,5.2,5.2,6600.0
6,30,17,0,5.6,5.6,6600.0
6,30,18,0,5.63,5.63,6600.0
6,30,19,0,5.26,5.26,6600.0
6,30,20,0,5.0,5.0,6600.0
6,30,21,0,4.65,4.65,6600.0
6,30,22,0,4.42,4.42,6600.0
6,30,23,0,4.34,4.34,6600.0
7,1,0,0,4.31,4.31,6600.0
7,1,1,0,4.32,4.32,6600.0
7,1,2,0,4.37,4.37,6600.0
7,1,3,0,4.3,4.3,6600.0
7,1,4,0,4.11,4.11,6600.0
7,1,5,0,3.8,3.8,6600.0
7,1,6,0,3.45,3.45,6600.0
7,1,7,0,3.44,3.44,6600.0
7,1,8,0,3.3,3.3,6600.0
7,1,9,0,3.77,3.77,6600.0
7,1,10,0,4.22,4.22,6600.0
7,1,11,0,4.56,4.56,6600.0
7,1,12,0,4.77,4.77,6600.0
7,1,13,0,4.91,4.91,6600.0
7,1,14,0,5.01,5.01,6600.0
7,1,15,0,5.02,5.02,6600.0
7,1,16,0,4.93,4.93,6600.0
7,1,17,0,4.77,4.77,6600.0
7,1,18,0,4.24,4.24,6600.0
7,1,19,0,3.36,3.36,6600.0
7,1,20,0,3.22,3.22,6600.0
7,1,21,0,3.28,3.28,6600.0
7,1,22,0,3.53,3.53,6600.0
7,1,23,0,3.81,3.81,6600.0
7,2,0,0,4.05,4.05,6600.0
7,2,1,0,4.14,4.14,6600.0
7,2,2,0,4.09,4.09,6600.0
7,2,3,0,3.93,3.93,6600.0
7,2,4,0,3.68,3.68,6600.0
7,2,5,0,3.44,3.44,6600.0
7,2,6,0,3.33,3.33,6600.0
7,2,7,0,3.41,3.41,6600.0
7,2,8,0,3.53,3.53,6600.0
7,2,9,0,3.75,3.75,6600.0
7,2,10,0,4.1,4.1,6600.0
7,2,11,0,4.53,4.53,6600.0
7,2,12,0,4.94,4.94,6600.0
7,2,13,0,5.48,5.48,6600.0
7,2,14,0,6.0,6.0,6600.0
7,2,15,0,6.18,6.18,6600.0
7,2,16,0,5.97,5.97,6600.0
7,2,17,0,5.54,5.54,6600.0
7,2,18,0,4.94,4.94,6600.0
7,2,19,0,4.26,4.26,6600.0
7,2,20,0,3.52,3.52,6600.0
7,2,21,0,2.66,2.66,6600.0
7,2,22,0,2.29,2.29,6600.0
7,2,23,0,2.25,2.25,6600.0
7,3,0,0,2.36,2.36,6600.0
7,3,1,0,2.45,2.45,6600.0
7,3,2,0,2.33,2.33,6600.0
7,3,3,0,1.99,1.99,5876.06920203001
7,3,4,0,1.46,1.46,2320.524937524275
7,3,5,0,0.81,0.81,396.2622755955519
7,3,6,0,0.17,0.17,3.663316454697599
7,3,7,0,0.53,0.53,111.00825642703326
7,3,8,0,0.87,0.87,491.0044525478796
7,3,9,0,0.99,0.99,723.4912055112203
7,3,10,0,1.42,1.42,2134.9745664437564
7,3,11,0,2.17,2.17,6600.0
7,3,12,0,3.01,3.01,6600.0
7,3,13,0,3.8,3.8,6600.0
7,3,14,0,4.34,4.34,6600.0
7,3,15,0,4.49,4.49,6600.0
7,3,16,0,4.33,4.33,6600.0
7,3,17,0,4.27,4.27,6600.0
7,3,18,0,4.63,4.63,6600.0
7,3,19,0,5.01,5.01,6600.0
7,3,20,0,4.72,4.72,6600.0
7,3,21,0,4.14,4.14,6600.0
7,3,22,0,3.53,3.53,6600.0
7,3,23,0,2.97,2.97,6600.0
7,4,0,0,2.68,2.68,6600.0
7,4,1,0,2.43,2.43,6600.0
7,4,2,0,2.13,2.13,6600.0
7,4,3,0,1.91,1.91,5195.505086201954
7,4,4,0,1.79,1.79,4276.483153260508
7,4,5,0,1.58,1.58,2941.0264710077745
7,4,6,0,1.23,1.23,1387.531996967994
7,4,7,0,0.7,0.7,255.75362181178016
7,4,8,0,0.37,0.37,37.7687702788108
7,4,9,0,0.72,0.72,278.3076613236249
7,4,10,0,1.09,1.09,965.6220323652711
7,4,11,0,1.25,1.25,1456.323010498931
7,4,12,0,1.42,1.42,2134.9745664437564
7,4,13,0,1.91,1.91,5195.505086201954
7,4,14,0,2.92,2.92,6600.0
7,4,15,0,3.94,3.94,6600.0
7,4,16,0,4.65,4.65,6600.0
7,4,17,0,5.09,5.09,6600.0
7,4,18,0,5.25,5.25,6600.0
7,4,19,0,4.9,4.9,6600.0
7,4,20,0,4.31,4.31,6600.0
7,4,21,0,3.54,3.54,6600.0
7,4,22,0,2.59,2.59,6600.0
7,4,23,0,2.4,2.4,6600.0
7,5,0,0,2.89,2.89,6600.0
7,5,1,0,3.59,3.59,6600.0
7,5,2,0,3.63,3.63,6600.0
7,5,3,0,2.66,2.66,6600.0
7,5,4,0,1.81,1.81,4421.436551474658
7,5,5,0,1.59,1.59,2997.2229235298983
7,5,6,0,1.97,1.97,5700.675903358588
7,5,7,0,2.03,2.03,6237.575082367505
7,5,8,0,1.95,1.95,5528.8079782263085
7,5,9,0,1.87,1.87,4875.874201202505
7,5,10,0,2.15,2.15,6600.0
7,5,11,0,2.82,2.82,6600.0
7,5,12,0,3.61,3.61,6600.0
7,5,13,0,4.15,4.15,6600.0
7,5,14,0,4.34,4.34,6600.0
7,5,15,0,4.16,4.16,6600.0
7,5,16,0,3.87,3.87,6600.0
7,5,17,0,3.81,3.81,6600.0
7,5,18,0,3.96,3.96,6600.0
7,5,19,0,3.93,3.93,6600.0
7,5,20,0,3.54,3.54,6600.0
7,5,21,0,2.84,2.84,6600.0
7,5,22,0,2.09,2.09,6600.0
7,5,23,0,1.89,1.89,5033.998538121269
7,6,0,0,1.84,1.84,4644.951049827907
7,6,1,0,1.72,1.72,3794.1370419851587
7,6,2,0,1.47,1.47,2368.5342915988967
7,6,3,0,1.06,1.06,888.0660514162661
7,6,4,0,0.67,0.67,224.2601357346253
7,6,5,0,0.75,0.75,314.56577026776904
7,6,6,0,1.07,1.07,913.4378545923286
7,6,7,0,0.88,0.88,508.1309975606924
7,6,8,0,0.49,0.49,87.7234922814406
7,6,9,0,0.12,0.12,1.2884613950167818
7,6,10,0,0.33,0.33,26.795970574489644
7,6,11,0,0.99,0.99,723.4912055112203
7,6,12,0,2.48,2.48,6600.0
7,6,13,0,3.86,3.86,6600.0
7,6,14,0,4.82,4.82,6600.0
7,6,15,0,5.34,5.34,6600.0
7,6,16,0,5.55,5.55,6600.0
7,6,17,0,5.41,5.41,6600.0
7,6,18,0,4.98,4.98,6600.0
7,6,19,0,4.31,4.31,6600.0
7,6,20,0,3.51,3.51,6600.0
7,6,21,0,2.89,2.89,6600.0
7,6,22,0,2.63,2.63,6600.0
7,6,23,0,2.65,2.65,6600.0
7,7,0,0,2.51,2.51,6600.0
7,7,1,0,2.27,2.27,6600.0
7,7,2,0,2.04,2.04,6330.21083371745
7,7,3,0,1.72,1.72,3794.1370419851587
7,7,4,0,1.69,1.69,3599.0492231594667
7,7,5,0,2.24,2.24,6600.0
7,7,6,0,3.13,3.13,6600.0
7,7,7,0,3.78,3.78,6600.0
7,7,8,0,4.33,4.33,6600.0
7,7,9,0,3.85,3.85,6600.0
7,7,10,0,3.31,3.31,6600.0
7,7,11,0,2.88,2.88,6600.0
7,7,12,0,2.92,2.92,6600.0
7,7,13,0,3.41,3.41,6600.0
7,7,14,0,4.42,4.42,6600.0
7,7,15,0,5.23,5.23,6600.0
7,7,16,0,5.29,5.29,6600.0
7,7,17,0,4.93,4.93,6600.0
7,7,18,0,4.43,4.43,6600.0
7,7,19,0,3.92,3.92,6600.0
7,7,20,0,3.07,3.07,6600.0
7,7,21,0,2.06,2.06,6518.224790706034
7,7,22,0,1.21,1.21,1320.9421049868781
7,7,23,0,1.22,1.22,1353.9641476958525
7,8,0,0,1.44,1.44,2226.4612905889994
7,8,1,0,1.57,1.57,2885.536882723194
7,8,2,0,1.5,1.5,2516.5261621421523
7,8,3,0,1.37,1.37,1917.2969175119147
7,8,4,0,1.43,1.43,2180.398050079768
7,8,5,0,1.65,1.65,3349.496321811205
7,8,6,0,1.94,1.94,5444.184846176627
7,8,7,0,2.4,2.4,6600.0
7,8,8,0,2.67,2.67,6600.0
7,8,9,0,2.5,2.5,6600.0
7,8,10,0,2.27,2.27,6600.0
7,8,11,0,2.39,2.39,6600.0
7,8,12,0,3.21,3.21,6600.0
7,8,13,0,4.6,4.6,6600.0
7,8,14,0,5.24,5.24,6600.0
7,8,15,0,5.46,5.46,6600.0
7,8,16,0,5.31,5.31,6600.0
7,8,17,0,4.87,4.87,6600.0
7,8,18,0,4.44,4.44,6600.0
7,8,19,0,4.03,4.03,6600.0
7,8,20,0,3.47,3.47,6600.0
7,8,21,0,3.0,3.0,6600.0
7,8,22,0,2.8,2.8,6600.0
7,8,23,0,2.89,2.89,6600.0
7,9,0,0,3.28,3.28,6600.0
7,9,1,0,3.26,3.26,6600.0
7,9,2,0,2.93,2.93,6600.0
7,9,3,0,2.49,2.49,6600.0
7,9,4,0,2.12,2.12,6600.0
7,9,5,0,1.83,1.83,4569.628998473504
7,9,6,0,1.75,1.75,3996.150340809066
7,9,7,0,1.45,1.45,2273.168761795739
7,9,8,0,1.08,1.08,939.2883569672341
7,9,9,0,1.7,1.7,3663.3164546975977
7,9,10,0,2.93,2.93,6600.0
7,9,11,0,4.41,4.41,6600.0
7,9,12,0,5.46,5.46,6600.0
7,9,13,0,5.74,5.74,6600.0
7,9,14,0,5.54,5.54,6600.0
7,9,15,0,5.21,5.21,6600.0
7,9,16,0,4.82,4.82,6600.0
7,9,17,0,4.42,4.42,6600.0
7,9,18,0,4.21,4.21,6600.0
7,9,19,0,3.95,3.95,6600.0
7,9,20,0,2.93,2.93,6600.0
7,9,21,0,1.73,1.73,3860.6993453831637
7,9,22,0,1.38,1.38,1959.5887241461478
7,9,23,0,1.04,1.04,838.7406473635172
7,10,0,0,0.66,0.66,214.36776459591715
7,10,1,0,0.86,0.86,474.26713024814484
7,10,2,0,1.51,1.51,2567.192967843996
7,10,3,0,2.17,2.17,6600.0
7,10,4,0,2.64,2.64,6600.0
7,10,5,0,2.87,2.87,6600.0
7,10,6,0,3.15,3.15,6600.0
7,10,7,0,3.95,3.95,6600.0
7,10,8,0,4.69,4.69,6600.0
7,10,9,0,4.29,4.29,6600.0
7,10,10,0,3.75,3.75,6600.0
7,10,11,0,3.55,3.55,6600.0
7,10,12,0,3.62,3.62,6600.0
7,10,13,0,3.84,3.84,6600.0
7,10,14,0,4.61,4.61,6600.0
7,10,15,0,5.37,5.37,6600.0
7,10,16,0,5.39,5.39,6600.0
7,10,17,0,5.12,5.12,6600.0
7,10,18,0,4.68,4.68,6600.0
7,10,19,0,3.96,3.96,6600.0
7,10,20,0,3.08,3.08,6600.0
7,10,21,0,2.05,2.05,6423.759245222193
7,10,22,0,1.33,1.33,1754.214092007001
7,10,23,0,1.04,1.04,838.7406473635172
7,11,0,0,0.74,0.74,302.1501622304864
7,11,1,0,0.68,0.68,234.45225310064635
7,11,2,0,0.94,0.94,619.3144787723488
7,11,3,0,1.35,1.35,1834.5475722016295
7,11,4,0,1.89,1.89,5033.998538121269
7,11,5,0,2.66,2.66,6600.0
7,11,6,0,3.88,3.88,6600.0
7,11,7,0,5.48,5.48,6600.0
7,11,8,0,6.22,6.22,6600.0
7,11,9,0,6.31,6.31,6600.0
7,11,10,0,5.8,5.8,6600.0
7,11,11,0,5.08,5.08,6600.0
7,11,12,0,4.49,4.49,6600.0
7,11,13,0,4.23,4.23,6600.0
7,11,14,0,4.6,4.6,6600.0
7,11,15,0,5.29,5.29,6600.0
7,11,16,0,5.42,5.42,6600.0
7,11,17,0,5.08,5.08,6600.0
7,11,18,0,4.45,4.45,6600.0
7,11,19,0,3.67,3.67,6600.0
7,11,20,0,2.75,2.75,6600.0
7,11,21,0,1.73,1.73,3860.6993453831637
7,11,22,0,1.05,1.05,863.1684736147585
7,11,23,0,0.56,0.56,130.9458543676315
7,12,0,0,0.85,0.85,457.9145568371997
7,12,1,0,1.49,1.49,2466.530430083547
7,12,2,0,2.1,2.1,6600.0
7,12,3,0,2.7,2.7,6600.0
7,12,4,0,3.25,3.25,6600.0
7,12,5,0,3.71,3.71,6600.0
7,12,6,0,4.81,4.81,6600.0
7,12,7,0,4.97,4.97,6600.0
7,12,8,0,4.58,4.58,6600.0
7,12,9,0,4.05,4.05,6600.0
7,12,10,0,3.7,3.7,6600.0
7,12,11,0,3.68,3.68,6600.0
7,12,12,0,3.98,3.98,6600.0
7,12,13,0,4.17,4.17,6600.0
7,12,14,0,4.07,4.07,6600.0
7,12,15,0,3.73,3.73,6600.0
7,12,16,0,3.3,3.3,6600.0
7,12,17,0,2.79,2.79,6600.0
7,12,18,0,2.61,2.61,6600.0
7,12,19,0,2.97,2.97,6600.0
7,12,20,0,3.25,3.25,6600.0
7,12,21,0,3.14,3.14,6600.0
7,12,22,0,2.67,2.67,6600.0
7,12,23,0,2.06,2.06,6518.224790706034
7,13,0,0,1.46,1.46,2320.524937524275
7,13,1,0,0.92,0.92,580.6188812284884
7,13,2,0,0.52,0.52,104.84258092043964
7,13,3,0,0.89,0.89,525.6512391108714
7,13,4,0,1.52,1.52,2618.5353210133653
7,13,5,0,2.26,2.26,6600.0
7,13,6,0,3.36,3.36,6600.0
7,13,7,0,3.5,3.5,6600.0
7,13,8,0,3.49,3.49,6600.0
7,13,9,0,3.49,3.49,6600.0
7,13,10,0,3.45,3.45,6600.0
7,13,11,0,3.39,3.39,6600.0
7,13,12,0,3.46,3.46,6600.0
7,13,13,0,3.39,3.39,6600.0
7,13,14,0,3.25,3.25,6600.0
7,13,15,0,3.27,3.27,6600.0
7,13,16,0,3.45,3.45,6600.0
7,13,17,0,3.8,3.8,6600.0
7,13,18,0,4.63,4.63,6600.0
7,13,19,0,5.13,5.13,6600.0
7,13,20,0,4.7,4.7,6600.0
7,13,21,0,3.9,3.9,6600.0
7,13,22,0,3.02,3.02,6600.0
7,13,23,0,2.14,2.14,6600.0
7,14,0,0,1.48,1.48,2417.201297843891
7,14,1,0,1.42,1.42,2134.9745664437564
7,14,2,0,2.1,2.1,6600.0
7,14,3,0,2.67,2.67,6600.0
7,14,4,0,3.14,3.14,6600.0
7,14,5,0,3.59,3.59,6600.0
7,14,6,0,4.68,4.68,6600.0
7,14,7,0,5.17,5.17,6600.0
7,14,8,0,5.69,5.69,6600.0
7,14,9,0,5.52,5.52,6600.0
7,14,10,0,4.76,4.76,6600.0
7,14,11,0,4.2,4.2,6600.0
7,14,12,0,3.58,3.58,6600.0
7,14,13,0,2.66,2.66,6600.0
7,14,14,0,1.64,1.64,3288.9647335537634
7,14,15,0,1.16,1.16,1163.8624060394181
7,14,16,0,1.48,1.48,2417.201297843891
7,14,17,0,2.56,2.56,6600.0
7,14,18,0,3.32,3.32,6600.0
7,14,19,0,3.45,3.45,6600.0
7,14,20,0,3.19,3.19,6600.0
7,14,21,0,3.04,3.04,6600.0
7,14,22,0,3.05,3.05,6600.0
7,14,23,0,3.3,3.3,6600.0
7,15,0,0,3.58,3.58,6600.0
7,15,1,0,3.86,3.86,6600.0
7,15,2,0,4.31,4.31,6600.0
7,15,3,0,4.93,4.93,6600.0
7,15,4,0,5.21,5.21,6600.0
7,15,5,0,5.38,5.38,6600.0
7,15,6,0,6.29,6.29,6600.0
7,15,7,0,7.33,7.33,6600.0
7,15,8,0,7.25,7.25,6600.0
7,15,9,0,6.6,6.6,6600.0
7,15,10,0,5.51,5.51,6600.0
7,15,11,0,4.3,4.3,6600.0
7,15,12,0,3.51,3.51,6600.0
7,15,13,0,3.05,3.05,6600.0
7,15,14,0,3.09,3.09,6600.0
7,15,15,0,3.69,3.69,6600.0
7,15,16,0,4.37,4.37,6600.0
7,15,17,0,4.61,4.61,6600.0
7,15,18,0,4.8,4.8,6600.0
7,15,19,0,4.53,4.53,6600.0
7,15,20,0,4.26,4.26,6600.0
7,15,21,0,3.97,3.97,6600.0
7,15,22,0,3.63,3.63,6600.0
7,15,23,0,2.87,2.87,6600.0
7,16,0,0,1.77,1.77,4134.733013236745
7,16,1,0,1.21,1.21,1320.9421049868781
7,16,2,0,2.11,2.11,6600.0
7,16,3,0,2.89,2.89,6600.0
7,16,4,0,3.36,3.36,6600.0
7,16,5,0,3.7,3.7,6600.0
7,16,6,0,4.25,4.25,6600.0
7,16,7,0,4.88,4.88,6600.0
7,16,8,0,5.16,5.16,6600.0
7,16,9,0,5.66,5.66,6600.0
7,16,10,0,5.8,5.8,6600.0
7,16,11,0,5.57,5.57,6600.0
7,16,12,0,5.45,5.45,6600.0
7,16,13,0,5.56,5.56,6600.0
7,16,14,0,5.76,5.76,6600.0
7,16,15,0,5.88,5.88,6600.0
7,16,16,0,5.74,5.74,6600.0
7,16,17,0,5.35,5.35,6600.0
7,16,18,0,4.68,4.68,6600.0
7,16,19,0,3.71,3.71,6600.0
7,16,20,0,2.78,2.78,6600.0
7,16,21,0,2.22,2.22,6600.0
7,16,22,0,2.17,2.17,6600.0
7,16,23,0,2.04,2.04,6330.21083371745
7,17,0,0,1.62,1.62,3170.098204764415
7,17,1,0,0.92,0.92,580.6188812284884
7,17,2,0,0.54,0.54,117.41104462090426
7,17,3,0,1.67,1.67,3472.7785151730586
7,17,4,0,2.56,2.56,6600.0
7,17,5,0,3.14,3.14,6600.0
7,17,6,0,4.14,4.14,6600.0
7,17,7,0,4.44,4.44,6600.0
7,17,8,0,4.49,4.49,6600.0
7,17,9,0,4.67,4.67,6600.0
7,17,10,0,4.8,4.8,6600.0
7,17,11,0,4.85,4.85,6600.0
7,17,12,0,5.1,5.1,6600.0
7,17,13,0,5.43,5.43,6600.0
7,17,14,0,5.5,5.5,6600.0
7,17,15,0,5.22,5.22,6600.0
7,17,16,0,4.62,4.62,6600.0
7,17,17,0,3.93,3.93,6600.0
7,17,18,0,3.11,3.11,6600.0
7,17,19,0,2.04,2.04,6330.21083371745
7,17,20,0,1.62,1.62,3170.098204764415
7,17,21,0,1.54,1.54,2723.264565051836
7,17,22,0,1.97,1.97,5700.675903358588
7,17,23,0,2.39,2.39,6600.0
7,18,0,0,2.49,2.49,6600.0
7,18,1,0,2.24,2.24,6600.0
7,18,2,0,1.93,1.93,5360.429636038867
7,18,3,0,1.81,1.81,4421.436551474658
7,18,4,0,1.77,1.77,4134.733013236745
7,18,5,0,1.78,1.78,4205.209912886971
7,18,6,0,2.22,2.22,6600.0
7,18,7,0,2.82,2.82,6600.0
7,18,8,0,2.96,2.96,6600.0
7,18,9,0,2.65,2.65,6600.0
7,18,10,0,2.13,2.13,6600.0
7,18,11,0,1.89,1.89,5033.998538121269
7,18,12,0,2.31,2.31,6600.0
7,18,13,0,3.4,3.4,6600.0
7,18,14,0,4.49,4.49,6600.0
7,18,15,0,4.92,4.92,6600.0
7,18,16,0,4.84,4.84,6600.0
